text,label
"hi were bp [PARODIE] 

hello were gonna kill the gulf and yo and spill oil on your body and light ya up and shoot ya dead bodie cause were evil",1
Hey assholes. His first name is Olin. The freaking beheading video confirmed it. Stop changing it.,1
"EDiot

GTFO fgt, don't do taht to mah page!11!111!",1
"DON'T USE WIKIPEDIA!

Hey! I'm Liz, and I HATE WIKIPEDIA! You should not use it. I am warning you.

Thanks,

Lizzi",1
"warning for doing nothing?

FC*K U

Why the fc*k should I get a warning for doing nothing?

FC*K U

Why the fc*k should I get a warning for doing nothing?

FC*K U

Why the fc*k should I get a warning for doing nothing?",1
"You needsa worka on your mannersa!
I noticed your contribution to the article: Those darned yankees!  And I did not like what I saws.",1
NEVER warn me again.  You are wrong about it.  You are probably some nerd like John Clayton who comments on football and never played it.  Your abusing whatever wiki-nerd power you have.  It will be changed back.  Give up.  You wont win.,1
"Question... 

Did POnOs ever get inserted into vagOO?",1
"Its time to pay back 

you are an asshole an asshole and yet again an asshole
total idiot you are a real piece of shit",1
go fuck yourself you big cunt,1
"Freak 

Everybody laughs at you behind your back.",1
what the fuck is this?,1
"Crafty, bro, I was going to leave you a nice message about you being a fag or something, but I realized you actually are a fag. Sorry to hear, man.",1
That's complete bullshit.  Your comments User_talk:Paglakahinka#June_2011 show that you knew a slow-motion edit war are grounds for blocking.,1
"Married to a Japanese? 

Wait, so are you attracted to people from other human races? Chanes are, you have sexual deviations, eh? How about mating with a couple of two happy homosexual monkeys?",1
a Wikipedia administrator! Nothing more ridiculous,1
"_____________________________________________________________-

Fuck you you fucking piece of shit.  Ass fucking hole.  Are you ready for the noise 2 b brought on you??? r u??

  boss playa",1
"who the hell are u 

      why do u even bother coming back to recap my spelling problems when you dont even fucking know me, man i was saying the school is fucking gay as shit because u cant get away with shit",1
cant help acting like a little punk ass bitch,1
COMEDIAN?? I AM NOT A BLOODY COMEDIAN. I FUCKING HATE YOU,1
"""

 Awesome as fu** !!!  t101 ) """,1
Oh... I.. yeah i feel like an ass now....,1
"American 

Fuck you dumb American SHIT!!!!",1
"LOL! You and your king ,lol, can be neutral as fuck! But that won't save you if someone would like to put shit on you. So better don't threatning me and shut the fuck up!",1
F__CK YOU WIMPY SISSY COWARDLY WIKIPEDIA PUSSIES AND F__CK CANADIANLINUXUSER,1
screw you chris your a fag with no life and live in you r moms basement,1
"Morris 

really is a massive wanker.",1
"Your the thickest, im still in school, and i bet ill come out of school much better than either of you did, so your even thicker than a child. Leso.",1
WHERE CYDE DOES WHATEVER HE WEANTS AND NO ONE CARES BECAUSE YOU ALL SUCK.}}},1
a year or more since I use other ones haha stupid fuck ups,1
(PUNCH (100x)) & (GUNSHOTS AND KILLS HIM(100x)) 2602:252:D2D:4170:DEA:9F7B:2752:4C92,1
I’m going to cut out your maggot-infested tongue and stick it so far up your polluted arse that you’ll be able to lick your eyes.,1
"""

Regarding you """"People in glass houses comment you are """"Bias, Yank and Retarded""""62.252.234.27  """,1
"stop sending me this shit...
i'm not doing anything to esc 2009 
the article doesn't even exict
so stop being such a bitch...
stop sendinh me this",1
"FUCK YOU DIRTY INDIAN... 

SHYT HEAD INDIAN!!!",1
(~): He is head of bean scouts,1
"suck me 

Please give me a burp kiss.",1
I used Narramore Associates and dey made me da sickest crib man.  It wus like chromed out and shit,1
I'LL SAY NIGGER IF I WANT TO BRO,1
Stop being such a pussy. Getting wikipedia to block me? really? butthurt? I am not trying to get you to get off wikipedia. Im saying that you shouldn't be such a fag. Wikipedia doesn't need fags like you.,1
"""
please do not interact with me. do not leave warnings. do not lie on my talk page. you change the policy to match your no fair use wet dream. you are the uncivil one. i always ignore trolls which you are. ⇔ †@1₭ """,1
"Leftcoastman 

Seriously, you're a whiny little punk. Proud of your block. Feel all powerful now?  I guess his intellect scared you. LOL. 166.205.138.250",1
"YOU RACIST PERSON! I BET U  WANT ME TO DIE ON THE STREETS BECAUSE I CANT REAESARCH THE WAR THANK YTO YOU. I NEED THIS TO GO TO HARVARD AND CA,BRIDGE BUT I CANT THNAKS TO U...",1
thought you retired..GET LOST  no one wants you around here anymore  19:16,1
"hey
chck my reply to you my my talk page. YOU ARE OUT OF LINE AND ABSOLUTELY WRONG. Seems like a GANG of ANTI-SOCIAL self-appointed TALIBANS oF WP. Please get OBJECTIVE.",1
"I am going to rape you dead. 

If you revert my changes again I will fucking rape you dead.",1
i am sorry you dont like me on here and yuou have had enough of bare bellies and exposed panties. two of my frinds have told me that this is th place to meet chicks on the intern4t and i love to meet chicks on the internet!!,1
"Oh poor baby RE: User:Arcayne
Good, I hope they ban your ass, you stupid fu**",1
"npov
You yell at me about NPOV, but your the fucking sock puppet.",1
This girl is an emo cunt,1
"Well fuck you too then asshole 

Be a dick.",1
H YOU NEGROS WIKI USERS LIKE AREASEVEN,1
You must be an uglybytch,1
. She has an admiration for Jewish cock,1
Wow that really was kind of dickish and definitely pointless.  Cheers!!  -,1
"you suck 

You suck gurch",1
"Dude stop deleteing my posts  

some of them are true and you are being a fucker about it. And dont you have some muslim stuff to do. Fuck off and let me edit my pages you dusche bag arab",1
"yo nigga, why you reverting my edits? just use some common sense.",1
"Marcus Qwertyus 

 Your a freeking homosexual. Whats your address. You want to start something, you little faggot. You suck your daddy's dick.",1
"Once
The song is due to chart at #1 in the UK yet, the artical still wont stay open, your pathetic!",1
"eyesnore 

fuck me hard eyesnore",1
"Sup' Fag' 

Make sure you remove any pics you added, cocksucker.",1
"""

 """"Absolute load of shit"""" 

Your quoted remarks are clearly uncivil and yet you comment on the civility of others. Such a stance beggars belief. Would you care to explain yourself.   Talk  """,1
"Oh yeah, and when I said that no one would respond, I was obviously referring to my proposal to change the name of the article.  I didn't think you were that stupid, but you obviously are.",1
". I am a stupid bitch for blocking this user, but that's just what bitches like me do",1
"Continuing to learn to fuck off. 

Continuing to tell me to stop changing my page will result in me changing the page back to how I put it. As it is my page, fuck off.",1
And your a PRICK TO EMPOWER ASSHOLES LIKE PROPOL,1
"Its Not inapproprite, its constructive editing, if you wait for 1 f**king day, someone will contribute",1
"Hi ... 

...Joseph.

are you gay?",1
Are you feeling well tonight? I seriously became physically ill by reading your insane answer.,1
YOU'RE SO WELCOME- SMOKE WEED ERRRRRRRRYYYYYDAYYYYY,1
"Did you know... 

... that you are an ugly piece of shit?

Serious question.",1
ALL WIKI USERS LIKE AREASEVEN AND SNJONES ARE NEGROS,1
"Why?

Why would you talk about me like that, You have no reason and I don't appreciate Samir(the faggit gaybob homosexual) blcoking me. Why do dirt to me, put dirt on yourself. Watch soon I'll be an adminastator.",1
You have totally screwed up the article and template. This is ridiculous.  Why don't you just butt out.,1
"SlimVirgin (Linda Mack) from Swalwell, Alberta likes wearing fur coats

She was Pierre Salinger's personal ass-kisser",1
"Formal Definition 

The Dunning-Kruger effect is the formal definition of an idiot, in my work experience anyway.",1
"J .Mabel you are a GARBGE! 

You delete Sorin Cerin?",1
""" A misery==
You have made my life a misery on Wikipedia, and now you're gonna pay for it you disgusting, ignorant and stupid bastard.   —Preceding unsigned comment added by 86.137.14.174   

=""",1
FUCK YOU YOU ASS HOLE! FUCK YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1111,1
"Albanian Optimiology 

What is Albanian for masturbation?69.243.42.251",1
"Current Squad 

No FOOKIN AROUND WITH IT, alright!",1
. Graeme Bartlet MUST BE KILLED BY S.T.INC FOR ABSOLUTELY NO REASON AT ALL. IT'S THE END OF THE WORLD,1
"ASSHOLE 

YOU FUCKING ASSHOLE I HATE YOU YOU SUCK WHY THE FUCK DID YOU EDIT MY PAGE YOU FUCKING FATTY GEEK HOBO LIVING IN YOUR MOMS HOUSE YOU LAZY WHORE.
I JUST WANT TO HAVE FUN YOU STUPID SHIT WHAT IS WRONG WITH YOU",1
harass and threaten people,1
"Hammer, you're the ONLY one here starting s***. You whine about crap others do when YOU YOURSELF are doing it too, so f o a d.

BTW, it's at least 3 to 1 in favor of the list. ;)

99.139.220.238",1
Let the eternal wikipedia archives show that i stuck my pen1s into your fat sister's crabby vag1n@.  that's the truth.  fluck you.,1
"you've made your point 
freakin heck what do you want me to do huh? I've explained why i changed mold to mould, i've made a user name now leave me alone already.... what is your problem.",1
Have you stopped beating your wife? Don't answer that. Just keep in mind that what I just gave you was a final warning.,1
"NOT GOING TO FUCKING ISLE OF SHEPPEY 

WE'RE NOT GOING THERE. END OF! 86.178.49.98",1
"Your ignorance 

So typical of admins, ganging up on others and abusing their admin powers to ruin articles.",1
This guys is a joke as an admin. You will have no luck with him. He really should stop being an admin as he does the wikipedia community an injustice by staying in his position.,1
"Get posterized
They see me Wiki
They hatin
Tryna catch me writing dirty
I'm back
Mlau0406
Mlau040655
And now mlau7464
Think you can stop me",1
"U R OFF 

OF MY BUDDY LIST",1
"probably that you are a german... fucking germans, nothing changes",1
"The irony of this staement goes off the scale, HW. General incivility? Check. Too much time on their hand (sic)? Check. Pornography-obsessed? Check. Dear oh dear, you're not learning anything are you?",1
I hate you and your midget weenie and everything about your face. Come at me bro,1
"Block 

Each real man puts balls on your stupid jewish solidarity. 213.87.137.64",1
You are a worthless piece of shit. You must also be a knob-gobbler.,1
"""

turk! turks occupied it and today are drinking the blood of Kurdish people. Talk + """,1
you are the biggest jerk ever.  what nerd joins wikipedia you fag.  your sooooo stupid!  jk.  your awesome,1
"""

""""And, um, your links point to Rushton and Lynn...you do realise that their work is widely dismissed as racist, right?""""
What a stupid little PC brainwashed man you are. 220.126.1.93  """,1
"Your Homosexuality 

Why are you so fucking gay? Signed, your parents. Also, 100 GET. 85.179.51.58",1
"Your Edits 

Fuck off.  talk-contribs",1
"Replacement

Revert the single's cover to the original, because some bastard decided to replace it with a monkey.",1
JUST READ THE FUCKING CENSUS DATA. Do you think I made up these numbers?? CHRIST!,1
One word: freaks. -,1
"I have to log in moron to reply, this is my normal ip jerk and you made countless more mistakes, not honest!",1
Go fuck yourself you stupid bitch go do something better with your life instead of sitting the whole day behind your computer and 'editing' go do something useful and stop wasting power that way you can help greenpeace on wikipedia.,1
"""

""""Tamil"""" thuggery... way to be racist wikipedia.""",1
also that waves are born from space because of the two big monster that they fucked on.Bold text,1
"I will do Whatever i want and it is my right, what is both of yous Problem Asshole.",1
"and i will make as many sockpuppets as I like! 

get lost! you won't block me! if you do ill just make more sockpuppets!!! like this one, but worse!",1
"you suck people hahaha lalalala

signed your mama",1
hello a mexican bounty hunter wants your scalp - he will pay 500 pesos for it - he hates indios,1
"GO FUCK YOURSELF 

FASCIST. Leave your racism out of the Jonathon Swift article.",1
""" You're a dumb American, right? No degree? Knows nothing of engineering? Thinks mathematics is """"universal""""? Played monopoly in high school instead of learning? How am I doing so far?""",1
